"site","tree","lat","year","Date","DD","Growth","Survival","Live"
1,4,40.380634855362,1984,111.598029404581,163.499160150651,52.2650632654275,0.986715897768607,1
1,5,40.380634855362,1984,NA,NA,NA,0.99294909289676,0
1,1,40.380634855362,1986,110.77437310468,169.372349705911,54.8843957651688,0.997118756410026,1
1,2,40.380634855362,1986,NA,NA,NA,0.72430464884553,0
1,3,40.380634855362,1986,113.865527446512,164.660475957858,41.8354740593444,0.860703435913572,1
1,4,40.380634855362,1986,108.779692463347,168.035500131038,54.4797241796281,0.993368496572603,1
1,5,40.380634855362,1986,NA,NA,NA,0.996979366621745,0
1,1,40.380634855362,1988,112.373441260722,166.910430659978,54.2684773825753,0.997009519512628,1
1,2,40.380634855362,1988,NA,NA,NA,0.766947300229618,0
1,3,40.380634855362,1988,112.688322238468,169.623999920494,39.8340563570763,0.775490898584114,1
1,4,40.380634855362,1988,109.684178858015,165.180970578028,46.2820961398338,0.918771601723688,1
1,5,40.380634855362,1988,NA,NA,NA,0.991230591449347,0
1,1,40.380634855362,1990,110.329678686147,172.249281543557,51.5031058644138,0.993525041678427,1
1,2,40.380634855362,1990,NA,NA,NA,0.877858021096521,0
1,3,40.380634855362,1990,109.158999368803,168.957904862946,36.879807162519,0.622982181251181,1
1,4,40.380634855362,1990,107.75179021054,168.644734918085,50.1417484301776,0.972544726554436,1
1,5,40.380634855362,1990,NA,NA,NA,0.990367451790729,0
1,1,40.380634855362,1992,111.491176085726,169.710940973811,55.8682684143064,0.99839749688328,1
1,2,40.380634855362,1992,NA,NA,NA,0.60473629514151,0
1,3,40.380634855362,1992,110.437693136402,169.499576617872,36.6094238778819,0.607537722944921,0
1,4,40.380634855362,1992,109.295855635284,167.221540005085,47.9350909986941,0.938410482195152,1
1,5,40.380634855362,1992,NA,NA,NA,0.977557955739415,0
1,1,40.380634855362,1994,111.573565940076,169.486168345422,60.0940390226642,0.99945568303836,1
1,2,40.380634855362,1994,NA,NA,NA,0.778085782866114,0
1,3,40.380634855362,1994,NA,NA,NA,0.756027617739531,0
1,4,40.380634855362,1994,106.422940822529,171.107228497588,49.5585991470038,0.964914187279238,1
1,5,40.380634855362,1994,NA,NA,NA,0.974820212855567,0
1,1,40.380634855362,1996,109.892238307941,171.391719933441,50.977678559823,0.99186471710727,1
1,2,40.380634855362,1996,NA,NA,NA,0.782624528472896,0
1,3,40.380634855362,1996,NA,NA,NA,0.85451228667422,0
1,4,40.380634855362,1996,105.508321989957,171.611283974373,48.413821381261,0.957930021505511,1
1,5,40.380634855362,1996,NA,NA,NA,0.990908606360461,0
1,1,40.380634855362,1998,108.725205130043,172.137562013721,50.4228389135382,0.990510893881208,1
1,2,40.380634855362,1998,NA,NA,NA,0.730929746178127,0
1,3,40.380634855362,1998,NA,NA,NA,0.633723971010205,0
1,4,40.380634855362,1998,105.483520710446,172.69396321823,49.3162600902011,0.963468417175783,1
1,5,40.380634855362,1998,NA,NA,NA,0.995720895196283,0
1,1,40.380634855362,2000,108.17996202781,174.930496795967,54.5773717179358,0.99740489179262,1
1,2,40.380634855362,2000,NA,NA,NA,0.808649394309584,0
1,3,40.380634855362,2000,NA,NA,NA,0.984859683701781,0
1,4,40.380634855362,2000,106.967474286379,171.493921716724,44.3977971019249,0.856742860036702,1
1,5,40.380634855362,2000,NA,NA,NA,0.985689537434045,0
1,1,40.380634855362,2002,109.266964537438,174.310829958235,50.3256764828835,0.990303364612939,1
1,2,40.380634855362,2002,NA,NA,NA,0.697997560326758,0
1,3,40.380634855362,2002,NA,NA,NA,0.766003122694322,0
1,4,40.380634855362,2002,104.363237849205,174.160120046829,52.3720595465693,0.987047830712673,1
1,5,40.380634855362,2002,NA,NA,NA,0.997475070015514,0
1,1,40.380634855362,2004,107.400281005814,174.863854847257,50.6957179674908,0.991327756781863,1
1,2,40.380634855362,2004,NA,NA,NA,0.870400797947459,0
1,3,40.380634855362,2004,NA,NA,NA,0.911636048930157,0
1,4,40.380634855362,2004,106.950634058284,171.874892107302,46.6879431972297,0.924696517350413,1
1,5,40.380634855362,2004,NA,NA,NA,0.993756243971026,0
1,1,40.380634855362,2006,105.592120905665,179.380607318136,55.1059583688176,0.997907409808667,1
1,2,40.380634855362,2006,NA,NA,NA,0.721012601993901,0
1,3,40.380634855362,2006,NA,NA,NA,0.725150357023063,0
1,4,40.380634855362,2006,103.325828540996,177.680176753543,42.0206257029287,0.77583365022602,1
1,5,40.380634855362,2006,NA,NA,NA,0.961524493330177,0
2,6,50.7466770718555,1970,132.807836885826,147.090056625269,47.501949962758,0.904410533658237,1
2,7,50.7466770718555,1970,126.469229340528,144.050031538909,53.1301367215051,0.990248515542808,1
2,8,50.7466770718555,1970,129.539181609234,149.554970639918,38.6330386695642,0.876771165251344,1
2,9,50.7466770718555,1970,136.750466251873,147.045993360538,54.826659038541,0.998673547460168,1
2,10,50.7466770718555,1970,136.22165622306,150.099681985212,52.6069837374274,0.999635299843637,1
2,6,50.7466770718555,1972,133.97634566875,148.386265397785,44.904391856655,0.778747579403322,1
2,7,50.7466770718555,1972,125.066278176733,147.458699220004,52.5561293450111,0.989139533581311,1
2,8,50.7466770718555,1972,129.680999505634,151.766321357242,39.2547824522895,0.88533281251318,1
2,9,50.7466770718555,1972,137.739374029324,145.368989307232,50.5808329240309,0.994918963061454,1
2,10,50.7466770718555,1972,138.241289393389,149.51624944956,55.4347994775035,0.99983236636455,1
2,6,50.7466770718555,1974,131.634233102022,149.31665976943,44.4528659222238,0.759573881189239,1
2,7,50.7466770718555,1974,122.291271554115,150.039244369407,55.5571069975534,0.995468697701412,1
2,8,50.7466770718555,1974,127.73192074709,153.956969499621,42.1490530974699,0.955483059115698,1
2,9,50.7466770718555,1974,134.430137226445,151.499555947264,53.7121197766108,0.997590977213029,1
2,10,50.7466770718555,1974,135.9019761286,151.097368049926,49.1591257966413,0.999086322956359,1
2,6,50.7466770718555,1976,129.394458502576,151.863877834653,41.7733294533053,0.598945306370643,1
2,7,50.7466770718555,1976,122.285842687743,152.020450355156,49.0628955855093,0.969884208656022,1
2,8,50.7466770718555,1976,128.11668715707,152.802524841271,39.4908231791156,0.90128201570182,1
2,9,50.7466770718555,1976,135.047638638102,149.474608564655,55.4668424878555,0.998819674322662,1
2,10,50.7466770718555,1976,135.04232438204,153.763691029645,50.5307345260591,0.999258280522526,1
2,6,50.7466770718555,1978,130.147586363944,152.957343728287,46.7474624501611,0.878340788378597,1
2,7,50.7466770718555,1978,123.484830256812,151.699728955565,52.2586441191682,0.986762358712137,1
2,8,50.7466770718555,1978,130.889206755516,148.970177873576,35.5330073586371,0.762732562500923,0
2,9,50.7466770718555,1978,134.771003589896,152.400337957278,56.5532602375322,0.99910992535607,1
2,10,50.7466770718555,1978,134.147662781245,157.024814029112,53.6189111023588,0.999726276826417,1
2,6,50.7466770718555,1980,127.564063039386,155.88423697828,39.937707825017,0.457491932637179,0
2,7,50.7466770718555,1980,122.166222680161,155.390769435125,52.848034640957,0.98996704047454,1
2,8,50.7466770718555,1980,NA,NA,NA,0.661048108914606,0
2,9,50.7466770718555,1980,132.575857129272,154.493799199286,54.658977179991,0.998557583257507,1
2,10,50.7466770718555,1980,135.239046883499,152.665042870985,53.0599866424769,0.999703934678326,1
2,6,50.7466770718555,1982,NA,NA,NA,0.853613877219583,0
2,7,50.7466770718555,1982,119.745291163459,154.947103592857,53.6973236933806,0.992352527073413,1
2,8,50.7466770718555,1982,NA,NA,NA,0.939741684037583,0
2,9,50.7466770718555,1982,132.111119512618,154.826143025465,49.6152279535963,0.994077043182446,1
2,10,50.7466770718555,1982,135.548170139739,152.528148749586,57.7329358084145,0.999923658873293,1
2,6,50.7466770718555,1984,NA,NA,NA,0.608940896111791,0
2,7,50.7466770718555,1984,120.861406882951,155.387588462479,52.45192132618,0.988357366407085,1
2,8,50.7466770718555,1984,NA,NA,NA,0.953782313540794,0
2,9,50.7466770718555,1984,131.205957977429,155.717142732471,54.9903532463048,0.998641197670866,1
2,10,50.7466770718555,1984,133.112985978798,153.853275510607,46.5360812273208,0.997414183854818,1
2,6,50.7466770718555,1986,NA,NA,NA,0.909587975991264,0
2,7,50.7466770718555,1986,122.322146147984,154.190198555018,51.0665952026576,0.979213259123913,1
2,8,50.7466770718555,1986,NA,NA,NA,0.982038866929828,0
2,9,50.7466770718555,1986,129.486062455714,159.377263374675,50.5910665450311,0.995056623518455,1
2,10,50.7466770718555,1986,136.593520339071,150.28740009349,50.898275769641,0.999335552014236,1
2,6,50.7466770718555,1988,NA,NA,NA,0.691324681779266,0
2,7,50.7466770718555,1988,119.978280232735,155.854743861645,52.4800057624975,0.988066067758235,1
2,8,50.7466770718555,1988,NA,NA,NA,0.745405647597402,0
2,9,50.7466770718555,1988,127.612122836688,160.425615540146,47.8223877487099,0.989269006371826,1
2,10,50.7466770718555,1988,134.347290285191,156.695921014041,50.9539625565396,0.99945771766523,1
2,6,50.7466770718555,1990,NA,NA,NA,0.879492827005398,0
2,7,50.7466770718555,1990,118.959184511753,156.377540717671,50.5968355231673,0.977845917601737,1
2,8,50.7466770718555,1990,NA,NA,NA,0.874776596555271,0
2,9,50.7466770718555,1990,130.500723048804,158.645213022021,56.6236763255765,0.999030455211125,1
2,10,50.7466770718555,1990,132.325335373719,157.318694414483,50.4089250266849,0.999348684865265,1
2,6,50.7466770718555,1992,NA,NA,NA,0.715140084338702,0
2,7,50.7466770718555,1992,118.483939752269,156.104384865134,51.0727581835946,0.981576508921347,0
2,8,50.7466770718555,1992,NA,NA,NA,0.536359293944724,0
2,9,50.7466770718555,1992,130.073288908711,162.810788827937,56.4193133982083,0.998960885619732,1
2,10,50.7466770718555,1992,127.517464311141,164.603109275286,47.5955497619118,0.998433801079135,1
2,6,50.7466770718555,1994,NA,NA,NA,0.894859672511023,0
2,7,50.7466770718555,1994,NA,NA,NA,0.993879509816774,0
2,8,50.7466770718555,1994,NA,NA,NA,0.960106785870906,0
2,9,50.7466770718555,1994,129.84765921953,161.31433217356,49.8247661740428,0.992135200747615,1
2,10,50.7466770718555,1994,133.400422858596,157.676309264944,49.5073235751843,0.99920068568811,1
2,6,50.7466770718555,1996,NA,NA,NA,0.846919166156603,0
2,7,50.7466770718555,1996,NA,NA,NA,0.93611197441908,0
2,8,50.7466770718555,1996,NA,NA,NA,0.694247305329983,0
2,9,50.7466770718555,1996,129.727938319371,161.694725154572,54.7681727538992,0.998460205282525,1
2,10,50.7466770718555,1996,130.279092368848,163.734863365324,51.421120923211,0.999493325057535,1
2,6,50.7466770718555,1998,NA,NA,NA,0.335907131104317,0
2,7,50.7466770718555,1998,NA,NA,NA,0.977193985902569,0
2,8,50.7466770718555,1998,NA,NA,NA,0.294748666998891,0
2,9,50.7466770718555,1998,128.073509683301,165.04005898054,53.4705447685006,0.9976918678943,1
2,10,50.7466770718555,1998,132.468998944271,162.417522176461,52.9074917045854,0.999699981906467,1
2,6,50.7466770718555,2000,NA,NA,NA,0.445835608587282,0
2,7,50.7466770718555,2000,NA,NA,NA,0.984522506851906,0
2,8,50.7466770718555,2000,NA,NA,NA,0.905440881245357,0
2,9,50.7466770718555,2000,127.921430429836,163.787727721484,49.9960374411702,0.994116094170516,1
2,10,50.7466770718555,2000,131.276069666495,161.562287625563,48.4663743685284,0.998811641881762,1
2,6,50.7466770718555,2002,NA,NA,NA,0.857936173085894,0
2,7,50.7466770718555,2002,NA,NA,NA,0.977893511790111,0
2,8,50.7466770718555,2002,NA,NA,NA,0.943433236769012,0
2,9,50.7466770718555,2002,128.709470450607,163.50582458689,56.7256396957344,0.999375525001838,1
2,10,50.7466770718555,2002,130.882806002917,162.926533517169,46.4067245915378,0.997877386864312,1
2,6,50.7466770718555,2004,NA,NA,NA,0.895661493494537,0
2,7,50.7466770718555,2004,NA,NA,NA,0.980850205444125,0
2,8,50.7466770718555,2004,NA,NA,NA,0.87524025122047,0
2,9,50.7466770718555,2004,126.408489350796,166.105266824602,51.4020175091835,0.995393736533047,1
2,10,50.7466770718555,2004,130.848281594869,166.178436928234,62.0954295812408,0.999984331396722,1
2,6,50.7466770718555,2006,NA,NA,NA,0.96215712786878,0
2,7,50.7466770718555,2006,NA,NA,NA,0.816762560018969,0
2,8,50.7466770718555,2006,NA,NA,NA,0.829109788595914,0
2,9,50.7466770718555,2006,128.020570202794,164.558717770085,53.627377894692,0.997919230473688,1
2,10,50.7466770718555,2006,130.203654439075,166.702021705675,52.9262183910205,0.999710961329597,1
3,11,53.2046281129867,1970,135.352453861824,138.245740168249,52.2184184110167,0.998921299218219,1
3,12,53.2046281129867,1970,137.353298685343,136.264077588276,57.6652917363469,0.993651727914779,1
3,13,53.2046281129867,1970,131.278417262329,139.325418307907,56.2372886611738,0.998747600964915,1
3,14,53.2046281129867,1970,122.468809107368,140.927718067391,60.0520305358684,0.999829553925853,1
3,15,53.2046281129867,1970,126.027621209821,143.199393113939,61.4894805566422,0.999946742428206,1
3,11,53.2046281129867,1972,132.816898973953,141.546607726326,61.4611036123093,0.999938603286574,1
3,12,53.2046281129867,1972,133.960181918352,141.058857570131,52.3787809031894,0.967993827540492,1
3,13,53.2046281129867,1972,129.970235564952,143.294440003199,59.9597666967068,0.999624133998485,1
3,14,53.2046281129867,1972,122.86580044713,140.759393692941,57.0276720988535,0.999641606866164,1
3,15,53.2046281129867,1972,126.446996560835,141.748788258114,69.6083589937079,0.999995690036306,1
3,11,53.2046281129867,1974,131.927240753548,144.677256589796,59.8703204317363,0.999916501713331,1
3,12,53.2046281129867,1974,134.812008714957,143.753895584606,49.213758747008,0.918054227874106,1
3,13,53.2046281129867,1974,130.130479371769,142.118183652076,56.6810914907903,0.999249474929615,1
3,14,53.2046281129867,1974,121.195701989414,140.197579282006,56.2858073495365,0.999395147814664,1
3,15,53.2046281129867,1974,125.629630682132,142.331343745404,64.2377044530695,0.999980114010177,1
3,11,53.2046281129867,1976,133.686843476206,143.69870452489,60.4068521030855,0.999907484443444,1
3,12,53.2046281129867,1976,134.128616739744,140.443993217761,50.2544051904254,0.930975486544785,1
3,13,53.2046281129867,1976,128.516776018113,143.88881948531,62.273970734671,0.99985134029418,1
3,14,53.2046281129867,1976,119.680305027942,146.273020171622,58.0611405158064,0.999695080376033,1
3,15,53.2046281129867,1976,122.823563134569,146.923026106282,60.3657624606456,0.999926960473786,1
3,11,53.2046281129867,1978,132.611284327399,143.016381185607,59.392764947623,0.999868354648052,1
3,12,53.2046281129867,1978,135.358755692006,143.615163693715,50.3547039307759,0.950782470530564,1
3,13,53.2046281129867,1978,129.266976291501,144.47458241665,62.0579056353365,0.999808407267161,1
3,14,53.2046281129867,1978,119.352915395526,144.956606814396,55.4574232065816,0.999243209467699,1
3,15,53.2046281129867,1978,124.695145322675,146.039193704085,58.0157391552163,0.99987421828659,1
3,11,53.2046281129867,1980,132.219625719069,142.063628553327,55.2405041016584,0.999587391543954,1
3,12,53.2046281129867,1980,133.291446419843,146.618610093522,54.2539846323032,0.981849792299053,1
3,13,53.2046281129867,1980,130.731358577194,144.505496090663,62.2663475377856,0.999801149884575,1
3,14,53.2046281129867,1980,116.865574135907,146.915199802327,52.4270452350132,0.998160178932862,1
3,15,53.2046281129867,1980,123.280101674244,146.737297026474,57.2595686350633,0.999812921480542,1
3,11,53.2046281129867,1982,133.23090403515,141.433132078734,58.6408909957551,0.999860368625453,1
3,12,53.2046281129867,1982,135.626287597076,145.585421124605,56.4911023002822,0.990477269591734,1
3,13,53.2046281129867,1982,125.268786385021,151.241846204678,57.398665706192,0.999363399026631,1
3,14,53.2046281129867,1982,120.452989683948,147.48742025232,56.375175749624,0.999464244609042,1
3,15,53.2046281129867,1982,122.580087312581,147.297674432053,60.8871724696066,0.999939378415744,1
3,11,53.2046281129867,1984,130.15282861082,146.301905084949,57.2071307756207,0.999750582873426,1
3,12,53.2046281129867,1984,131.682234032646,147.382193023913,49.067864758394,0.921115702105944,0
3,13,53.2046281129867,1984,130.828532879567,145.458406957832,55.740090374795,0.998804786302438,1
3,14,53.2046281129867,1984,119.430569727095,146.997269579269,54.1574706809227,0.998895049422186,1
3,15,53.2046281129867,1984,125.686022523522,145.945728095053,58.7599932344025,0.999883313160562,1
3,11,53.2046281129867,1986,128.753916798508,148.006789687241,53.3587439219076,0.999347413164418,1
3,12,53.2046281129867,1986,NA,NA,NA,0.881222822225584,0
3,13,53.2046281129867,1986,127.081194942296,147.398291882827,61.7629672750917,0.999797822609633,1
3,14,53.2046281129867,1986,116.929999926192,150.128813175409,62.2624446828499,0.999910288996914,1
3,15,53.2046281129867,1986,123.613272317931,149.488341743133,57.5670795558846,0.999851897201275,1
3,11,53.2046281129867,1988,131.016516503467,148.447129655797,57.50052633569,0.999809980485723,1
3,12,53.2046281129867,1988,NA,NA,NA,0.964163510372652,0
3,13,53.2046281129867,1988,125.936205022629,150.934380796329,54.4528621549787,0.998346493330552,1
3,14,53.2046281129867,1988,116.747263598997,151.287969222738,58.8927917860003,0.999775997892955,1
3,15,53.2046281129867,1988,121.644769494058,152.531676085707,56.317836834001,0.9997208447859,1
3,11,53.2046281129867,1990,128.74552580664,152.642425502862,57.0005426010342,0.999776426070418,1
3,12,53.2046281129867,1990,NA,NA,NA,0.96951192269473,0
3,13,53.2046281129867,1990,125.378584910448,150.883481447659,56.6092059226401,0.999053343657222,1
3,14,53.2046281129867,1990,118.034135865203,149.506090880368,57.7068246166873,0.999639143432316,1
3,15,53.2046281129867,1990,120.925936027884,150.376801234849,62.2961223446514,0.99996093705301,1
3,11,53.2046281129867,1992,128.659807385457,151.390349020816,51.8709094932896,0.998857533517634,1
3,12,53.2046281129867,1992,NA,NA,NA,0.767417954675135,0
3,13,53.2046281129867,1992,128.659534301863,150.055725040264,54.7814252287144,0.99834275600929,1
3,14,53.2046281129867,1992,117.043207948539,150.677237885798,61.3585668956421,0.999861612804499,1
3,15,53.2046281129867,1992,122.472167960474,152.460862554019,60.6301871629268,0.999932163475148,1
3,11,53.2046281129867,1994,128.539863042068,153.874801983881,55.3270308913231,0.999564669467394,1
3,12,53.2046281129867,1994,NA,NA,NA,0.960028778991484,0
3,13,53.2046281129867,1994,125.647786564441,153.317333689631,59.4939644812493,0.999552182771375,1
3,14,53.2046281129867,1994,118.795853306633,148.880803262287,56.9595892044545,0.999592087674686,1
3,15,53.2046281129867,1994,121.720570391866,152.097018040384,57.4233989240885,0.999867755739741,1
3,11,53.2046281129867,1996,126.368841291322,154.187279288294,51.2107372035416,0.998653831226567,1
3,12,53.2046281129867,1996,NA,NA,NA,0.868710938877788,0
3,13,53.2046281129867,1996,125.138364932921,154.051672328129,55.724175249205,0.998763376826185,1
3,14,53.2046281129867,1996,116.43067117907,151.787841940489,50.6209388674482,0.996919008916939,1
3,15,53.2046281129867,1996,120.184221659309,154.081753580475,58.4391041879153,0.999868524028033,1
3,11,53.2046281129867,1998,130.286489012829,152.828024954268,56.4903801381138,0.999712030536511,1
3,12,53.2046281129867,1998,NA,NA,NA,0.763396035724486,0
3,13,53.2046281129867,1998,127.836489758615,150.183046682042,62.0491056238164,0.999781360748202,1
3,14,53.2046281129867,1998,116.260024599843,153.924180592131,60.8948596323966,0.999876018658438,1
3,15,53.2046281129867,1998,121.193718409146,154.170786868248,58.4464255673613,0.999881199649058,1
3,11,53.2046281129867,2000,127.706189258085,156.878970453827,56.1521906844053,0.999723576433457,1
3,12,53.2046281129867,2000,NA,NA,NA,0.944354555340504,0
3,13,53.2046281129867,2000,120.935206042717,156.993807726521,59.648218718393,0.999577400223403,1
3,14,53.2046281129867,2000,115.995550282212,157.593336917572,58.1261359834155,0.999674130289548,1
3,15,53.2046281129867,2000,119.297511309707,154.820024074136,60.8599045044766,0.999953605126762,1
3,11,53.2046281129867,2002,126.834857521703,154.78843297852,54.4532023822713,0.999461472361331,1
3,12,53.2046281129867,2002,NA,NA,NA,0.989418482730795,0
3,13,53.2046281129867,2002,122.140946539607,156.860326015804,61.9647911638991,0.999817792508719,1
3,14,53.2046281129867,2002,114.578990795529,155.82514191543,52.5270446502777,0.99856417649607,1
3,15,53.2046281129867,2002,117.848586732097,156.992549215336,62.0529628695188,0.999960545477155,1
3,11,53.2046281129867,2004,129.461581534525,151.173048961493,55.3228585477868,0.99957905353099,1
3,12,53.2046281129867,2004,NA,NA,NA,0.872849954511509,0
3,13,53.2046281129867,2004,124.428681946163,155.529697397168,53.5977548875399,0.997545569536624,1
3,14,53.2046281129867,2004,114.204684040711,157.82762779954,50.2831034504199,0.996964721186012,1
3,15,53.2046281129867,2004,116.971139981004,160.014738909992,61.5839862944967,0.999949852328328,1
3,11,53.2046281129867,2006,124.831527075578,158.861722146554,51.6783146079364,0.9988944468907,1
3,12,53.2046281129867,2006,NA,NA,NA,0.928349568482261,0
3,13,53.2046281129867,2006,123.03307363005,157.386294785223,57.6464586184735,0.999224050528935,1
3,14,53.2046281129867,2006,114.899132952388,155.942811178833,57.6640223313113,0.99963707281346,1
3,15,53.2046281129867,2006,119.26451082546,156.873244282742,53.4834090802476,0.999525490298122,1
4,16,58.5461814319526,1970,130.09647333841,137.20950179253,47.5115932682348,0.975797457073355,1
4,17,58.5461814319526,1970,128.215007541593,136.039066039362,48.073789560626,0.933907156788078,1
4,18,58.5461814319526,1970,129.871587788712,141.14758968597,45.0040058393267,0.96924607187708,1
4,19,58.5461814319526,1970,136.626568320531,135.406891649575,48.8020062706479,0.963079254711321,1
4,20,58.5461814319526,1970,136.046468114001,136.763011022497,57.0354206796772,0.999847656301861,1
4,16,58.5461814319526,1972,129.589952515237,138.976883358605,47.7352395863006,0.976898629181597,0
4,17,58.5461814319526,1972,127.398488583207,138.454812278255,49.8875642070669,0.968996374910961,1
4,18,58.5461814319526,1972,131.96786154622,137.321711220497,49.6317747108384,0.9925576430782,1
4,19,58.5461814319526,1972,134.771034539125,137.24385859887,44.8998292767317,0.870278900069269,1
4,20,58.5461814319526,1972,135.164794720945,138.677124153828,60.9448980511581,0.999950301549396,1
4,16,58.5461814319526,1974,NA,NA,NA,0.982918473305263,0
4,17,58.5461814319526,1974,125.929309751187,138.845437338768,43.5883468195203,0.834317603995922,1
4,18,58.5461814319526,1974,131.080783806463,138.786796952791,48.5116438742779,0.989946093109207,1
4,19,58.5461814319526,1974,134.378618214678,142.569166727972,50.1433390377186,0.980293005906506,1
4,20,58.5461814319526,1974,133.238369253063,141.664769651687,51.8706194319772,0.999206093242705,1
4,16,58.5461814319526,1976,NA,NA,NA,0.993427595890612,0
4,17,58.5461814319526,1976,127.364419028152,137.6949444398,44.4265500849427,0.821260419469402,1
4,18,58.5461814319526,1976,132.023299172455,137.385501690234,46.0255212388928,0.97751884637735,1
4,19,58.5461814319526,1976,133.500956149379,140.38909936581,44.4681394868088,0.874544371317288,1
4,20,58.5461814319526,1976,136.608988565004,137.918002045874,58.4466307895948,0.999891508329314,1
4,16,58.5461814319526,1978,NA,NA,NA,0.9962918140326,0
4,17,58.5461814319526,1978,126.458210272864,140.901059571859,46.7038771676622,0.914173845125228,1
4,18,58.5461814319526,1978,130.238356556239,139.539830933033,48.526866343917,0.98824935537268,1
4,19,58.5461814319526,1978,133.741778231732,139.914067050191,39.8061568284071,0.634195210222265,1
4,20,58.5461814319526,1978,136.789422313746,138.230359949958,54.385477368551,0.999667826089539,1
4,16,58.5461814319526,1980,NA,NA,NA,0.989297460695638,0
4,17,58.5461814319526,1980,123.937104730333,144.02963518145,47.8241253616022,0.926812616904116,1
4,18,58.5461814319526,1980,130.943601907127,140.63431375763,47.4013670579649,0.984234245128979,1
4,19,58.5461814319526,1980,133.46131739203,141.521561728744,50.204994287339,0.976131774942504,1
4,20,58.5461814319526,1980,134.172709114505,142.479648903966,52.2617149628108,0.999291075776895,1
4,16,58.5461814319526,1982,NA,NA,NA,0.99313790039748,0
4,17,58.5461814319526,1982,123.514268103817,146.249127138605,42.4432599640898,0.7388016226112,1
4,18,58.5461814319526,1982,130.640081635949,140.746836297042,48.7846193320813,0.990731549073872,1
4,19,58.5461814319526,1982,132.420873085997,145.5024521227,45.4982288081246,0.909249443412773,1
4,20,58.5461814319526,1982,134.205844250026,140.713997425607,50.7098520544661,0.998790237037394,1
4,16,58.5461814319526,1984,NA,NA,NA,0.990601845074861,0
4,17,58.5461814319526,1984,125.937161309878,142.193252860316,51.7730733226117,0.979491932205026,1
